id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,age,log price,price/sqft,rootprice/sqft,in_expensive_zip,has_basement
3814700200,20141120,329000.0,3,2.25,2450,6500,2.0,0,0,4,8,2450,0,1985,0,98030,47.3739,-122.172,2200,6865,29,12.70381302974751,134.28571428571428,4.899969726208736,0,0
1202000200,20141103,233000.0,3,2.0,1710,4697,1.5,0,0,5,6,1710,0,1941,0,98002,47.3048,-122.218,1030,4705,73,12.358793732547838,136.25730994152048,4.914545083051133,0,0
1794500383,20140626,937000.0,3,1.75,2450,2691,2.0,0,0,3,8,1750,700,1915,0,98119,47.6386,-122.36,1760,3573,99,13.750438561220559,382.44897959183675,5.946595257681786,0,1
3303700376,20141201,667000.0,3,1.0,1400,1581,1.5,0,0,5,8,1400,0,1909,0,98112,47.6221,-122.314,1860,3861,105,13.410545324897761,476.42857142857144,6.16631780929441,0,0
5101402488,20140624,438000.0,3,1.75,1520,6380,1.0,0,0,3,7,790,730,1948,0,98115,47.695,-122.304,1520,6235,66,12.989974189358584,288.1578947368421,5.663508575518261,0,1
1873100390,20150302,719000.0,4,2.5,2570,7173,2.0,0,0,3,8,2570,0,2005,0,98052,47.7073,-122.11,2630,6026,10,13.485616636703183,279.76653696498056,5.633955458813919,0,0
8562750320,20141110,580500.0,3,2.5,2320,3980,2.0,0,0,3,8,2320,0,2003,0,98027,47.5391,-122.07,2580,3980,11,13.271645080120082,250.2155172413793,5.522322615459728,0,0
2426039314,20141201,280000.0,2,1.5,1190,1265,3.0,0,0,3,7,1190,0,2005,0,98133,47.7274,-122.357,1390,1756,9,12.542544882151386,235.2941176470588,5.4608362960458114,0,0
461000390,20140624,687500.0,4,1.75,2330,5000,1.5,0,0,4,7,1510,820,1929,0,98117,47.6823,-122.368,1460,5000,85,13.440817108522863,295.06437768240346,5.6871935619631175,0,1
7589200193,20141110,535000.0,3,1.0,1090,3000,1.5,0,0,4,8,1090,0,1929,0,98117,47.6889,-122.375,1570,5080,85,13.190022025878143,490.8256880733945,6.196089050654954,0,0
7955080270,20141203,322500.0,4,2.75,2060,6659,1.0,0,0,3,7,1280,780,1981,0,98058,47.4276,-122.157,2020,8720,33,12.683858415217964,156.55339805825244,5.053397153434338,0,1
9547205180,20140613,696000.0,3,2.5,2300,3060,1.5,0,0,3,8,1510,790,1930,2002,98115,47.6827,-122.31,1590,3264,84,13.453104939316557,302.60869565217394,5.712440537399316,0,1
9435300030,20140528,550000.0,4,1.0,1660,34848,1.0,0,0,1,5,930,730,1933,0,98052,47.6621,-122.132,2160,11467,81,13.217673557208654,331.32530120481925,5.803100675858064,0,1
2768000400,20141230,640000.0,4,2.0,2360,6000,2.0,0,0,4,8,2360,0,1904,0,98107,47.6702,-122.362,1730,4700,110,13.369223455335854,271.1864406779661,5.602806557316199,0,0
7895500070,20150213,240000.0,4,1.0,1220,8075,1.0,0,0,2,7,890,330,1969,0,98001,47.3341,-122.282,1290,7800,46,12.388394202324129,196.72131147540983,5.281788064596826,0,1
2078500320,20140620,605000.0,4,2.5,2620,7553,2.0,0,0,3,8,2620,0,1996,0,98056,47.5301,-122.18,2620,11884,18,13.312983737012978,230.91603053435114,5.442054140257836,0,0
5547700270,20140715,625000.0,4,2.5,2570,5520,2.0,0,0,3,9,2570,0,2000,0,98074,47.6145,-122.027,2470,5669,14,13.345506928718539,243.19066147859922,5.493845750829273,0,0
7766200013,20140811,775000.0,4,2.25,4220,24186,1.0,0,0,3,8,2600,1620,1984,0,98166,47.445,-122.347,2410,30617,30,13.560618308335483,183.64928909952607,5.213027901305426,0,1
7203220400,20140707,861990.0,5,2.75,3595,5639,2.0,0,0,3,9,3595,0,2014,0,98053,47.6848,-122.016,3625,5639,0,13.666998948650464,239.77468706536857,5.479699678495318,0,0
9270200160,20141028,685000.0,3,1.0,1570,2280,2.0,0,0,3,7,1570,0,1922,0,98119,47.6413,-122.364,1580,2640,92,13.437174117244362,436.30573248407643,6.078343218902009,0,0
1432701230,20140729,309000.0,3,1.0,1280,9656,1.0,0,0,4,6,920,360,1959,0,98058,47.4485,-122.175,1340,8808,55,12.641096555879882,241.40625,5.48648119896622,0,1
8035350320,20140718,488000.0,3,2.5,3160,13603,2.0,0,0,3,8,3160,0,2003,0,98019,47.7443,-121.977,3050,9232,11,13.098070684835283,154.43037974683546,5.039743378254326,0,0
8945200830,20150325,210490.0,3,1.0,990,8528,1.0,0,0,3,6,990,0,1966,0,98023,47.3066,-122.371,1228,8840,49,12.257193425037888,212.6161616161616,5.359488481909253,0,0
4178300310,20140716,785000.0,4,2.5,2290,13416,2.0,0,0,4,9,2290,0,1981,0,98007,47.6194,-122.151,2680,13685,33,13.573438996764546,342.7947598253275,5.83713190021626,0,0
9215400105,20150428,450000.0,3,1.75,1250,5963,1.0,0,0,4,7,1250,0,1953,0,98115,47.6796,-122.301,970,5100,62,13.017002861746503,360.0,5.886104031450156,0,0
5245600105,20140916,228000.0,3,1.0,1190,9199,1.0,0,0,3,7,1190,0,1955,0,98148,47.4258,-122.322,1190,9364,59,12.337100907936577,191.5966386554622,5.255392321831002,0,0
7231300125,20150217,345000.0,5,2.5,3150,9134,1.0,0,0,4,8,1640,1510,1966,0,98056,47.4934,-122.189,1990,9133,49,12.751299696013497,109.52380952380952,4.696141964193818,0,1
7518505990,20141231,600000.0,3,1.75,1410,4080,1.0,0,0,4,7,1000,410,1950,0,98117,47.6808,-122.384,1410,4080,64,13.304684934198283,425.531914893617,6.05333995082607,0,1
3626039271,20150205,585000.0,2,1.75,1980,8550,1.0,0,0,3,7,990,990,1981,0,98117,47.6989,-122.369,1480,6738,34,13.279367126213993,295.45454545454544,5.6885150025254125,0,1
4217401195,20150303,920000.0,5,2.25,2730,6000,1.5,0,0,3,8,2130,600,1927,0,98105,47.6571,-122.281,2730,6000,88,13.732128949025222,336.996336996337,5.8200720608462175,0,1
9822700295,20140512,885000.0,4,2.5,2830,5000,2.0,0,0,3,9,2830,0,1995,0,98105,47.6597,-122.29,1950,5000,19,13.693342923990066,312.7208480565371,5.745310933352783,0,0
9478500640,20140819,292500.0,4,2.5,2250,4495,2.0,0,0,3,7,2250,0,2008,0,98042,47.3663,-122.114,2250,4500,6,12.58621994565405,130.0,4.867534450455582,0,0
2799800710,20150407,301000.0,3,2.5,2420,4750,2.0,0,0,3,8,2420,0,2003,0,98042,47.3663,-122.122,2690,4750,12,12.614865543731012,124.3801652892562,4.8233427245802805,0,0
7922800400,20140827,951000.0,5,3.25,3250,14342,2.0,0,4,4,8,3250,0,1968,0,98008,47.588,-122.116,2960,11044,46,13.765269341527528,292.61538461538464,5.678859066203744,0,0
8079040320,20150223,430000.0,4,3.0,1850,9976,2.0,0,0,3,8,1850,0,1991,0,98059,47.5059,-122.149,2270,8542,24,12.971540487669746,232.43243243243242,5.448599569597374,0,0
1516000055,20141210,650000.0,3,2.25,2150,21235,1.0,0,3,4,8,1590,560,1959,0,98166,47.4336,-122.339,2570,18900,55,13.38472764187182,302.3255813953488,5.711504520750111,0,1
9558200045,20140828,289000.0,3,1.75,1260,8400,1.0,0,0,3,7,1260,0,1954,0,98148,47.4366,-122.335,1290,8750,60,12.57418196709457,229.36507936507937,5.435314967149045,0,0
5072410070,20141021,505000.0,3,1.75,2519,8690,2.0,0,0,5,8,2519,0,1973,0,98166,47.4428,-122.344,2500,9500,41,13.132313708257497,200.47637951568083,5.300696431904886,0,0
9528102996,20141207,549000.0,3,1.75,1540,1044,3.0,0,0,3,8,1540,0,2014,0,98115,47.6765,-122.32,1580,3090,0,13.215853720491667,356.4935064935065,5.876316025083993,0,0
1189001180,20140603,425000.0,3,2.25,1660,6000,1.0,0,0,3,7,1110,550,1979,0,98122,47.6113,-122.297,1440,4080,35,12.959844447906553,256.0240963855422,5.545271566555965,0,1
3253500160,20141120,317625.0,3,2.75,2770,3809,1.5,0,0,5,7,1770,1000,1925,0,98144,47.5747,-122.304,1440,4000,89,12.668626720622465,114.66606498194946,4.742024121441081,0,1
3394100030,20140909,975000.0,4,2.5,2720,11049,2.0,0,0,3,10,2720,0,1989,0,98004,47.5815,-122.192,2750,11049,25,13.790192749979985,358.45588235294116,5.881805590689941,1,0
3717000160,20141009,287000.0,4,2.5,2240,4648,2.0,0,0,3,7,2240,0,2005,0,98001,47.3378,-122.257,2221,4557,9,12.567237494741757,128.125,4.853006349892673,0,0
1274500060,20140825,204000.0,3,1.0,1000,12070,1.0,0,0,4,7,1000,0,1968,0,98042,47.3621,-122.11,1010,12635,46,12.225875272826354,204.0,5.318119993844216,0,0
1802000060,20140612,1325000.0,5,2.25,3200,20158,1.0,0,0,3,8,1600,1600,1965,0,98004,47.6303,-122.215,3390,20158,49,14.09692301740246,414.0625,6.026016928614641,1,1
1049000060,20150105,325000.0,3,2.0,1260,5612,1.0,0,0,4,7,1260,0,1972,0,98034,47.7362,-122.179,1640,4745,43,12.691580461311874,257.93650793650795,5.552713461366351,0,0
8820901275,20140610,571000.0,4,2.0,2750,7807,1.5,0,0,5,7,2250,500,1916,0,98125,47.7168,-122.287,1510,7807,98,13.255144488638146,207.63636363636363,5.335788297977531,0,1
5416510140,20140710,360000.0,4,2.5,2380,5000,2.0,0,0,3,8,2380,0,2005,0,98038,47.3608,-122.036,2420,5000,9,12.793859310432293,151.26050420168067,5.019003543766773,0,0
3444100400,20150316,349000.0,3,1.75,1790,50529,1.0,0,0,5,7,1090,700,1965,0,98042,47.3511,-122.073,1940,50529,50,12.762827201184564,194.97206703910615,5.272856302349764,0,1
3276920270,20141105,832500.0,4,4.0,3430,35102,2.0,0,0,4,10,2390,1040,1986,0,98075,47.5822,-121.987,3240,35020,28,13.632188500836737,242.71137026239066,5.4918729606767505,0,1
4036801170,20141013,380000.0,4,1.75,1760,7300,1.0,0,0,3,7,880,880,1956,0,98008,47.6034,-122.125,1680,7500,58,12.84792653170257,215.9090909090909,5.374857443670371,0,1
2391600320,20150420,480000.0,3,1.0,1040,5060,1.0,0,0,3,7,1040,0,1941,0,98116,47.5636,-122.394,890,5060,74,13.081541382884074,461.53846153846155,6.134565390748655,0,0
6300000287,20140609,410000.0,3,1.0,1410,5060,1.0,0,0,4,7,910,500,1956,0,98133,47.7073,-122.34,1130,5693,58,12.92391243868049,290.78014184397165,5.672567455308276,0,1
1531000030,20150323,720000.0,4,2.5,3450,39683,2.0,0,0,3,10,3450,0,2002,0,98010,47.342,-122.025,3350,39750,13,13.487006490992238,208.69565217391303,5.340876980966833,0,0
5104520400,20141202,390000.0,3,2.5,2350,5100,2.0,0,0,3,8,2350,0,2003,0,98038,47.3512,-122.008,2350,5363,11,12.873902018105829,165.95744680851064,5.111731410967624,0,0
7437100340,20141222,360000.0,4,2.5,1900,5889,2.0,0,0,3,7,1900,0,1992,0,98038,47.349,-122.031,1870,6405,22,12.793859310432293,189.47368421052633,5.244250145277761,0,0
9418400240,20141028,355000.0,2,1.0,2020,6720,1.0,0,0,3,7,1010,1010,1948,0,98118,47.5474,-122.291,1720,6720,66,12.779873068457553,175.74257425742573,5.169020278062303,0,1
1523059105,20150128,356000.0,3,1.5,1680,8712,1.0,0,0,3,8,1680,0,1964,0,98059,47.4811,-122.149,1850,8797,51,12.782686009834167,211.9047619047619,5.356136937436863,0,0
1133000671,20140602,315000.0,3,1.0,960,6634,1.0,0,0,3,6,960,0,1952,0,98125,47.7264,-122.31,1570,7203,62,12.66032791780777,328.125,5.793394633345888,0,0
4232902595,20141114,940000.0,3,1.5,2140,3600,2.0,0,0,3,9,1900,240,1925,0,98119,47.6337,-122.365,2020,4800,89,13.753635154246187,439.25233644859816,6.0850740462302895,0,1
2599001200,20141103,305000.0,5,2.25,2660,8400,1.5,0,0,5,7,2660,0,1961,0,98092,47.2909,-122.189,1590,8165,53,12.628067055589549,114.66165413533835,4.741985653813804,0,0
3342103156,20140618,461000.0,3,3.25,2770,6278,2.0,0,0,3,9,1980,790,2006,0,98056,47.5228,-122.199,1900,7349,8,13.041153321978786,166.4259927797834,5.114550722797402,0,1
1332700270,20140519,215000.0,2,2.25,1610,2040,2.0,0,0,4,7,1610,0,1979,0,98056,47.518,-122.194,1950,2025,35,12.2783933071098,133.54037267080744,4.894403849131291,0,0
3869900162,20140904,335000.0,2,1.75,1030,1066,2.0,0,0,3,7,765,265,2006,0,98136,47.5394,-122.387,1030,1106,8,12.721885810807203,325.24271844660194,5.784571729583522,0,1
2791500270,20140522,243500.0,4,2.5,1980,7403,2.0,0,0,3,7,1980,0,1988,0,98023,47.2897,-122.372,1980,7510,26,12.402872221504781,122.97979797979798,4.812020097816201,0,0
5036300431,20150311,1099880.0,5,2.75,3520,6353,2.0,0,0,4,10,3520,0,2001,0,98199,47.6506,-122.391,2520,6250,14,13.910711640908662,312.46590909090907,5.7444953723165195,0,0
4168000060,20150226,153000.0,3,1.0,1200,10500,1.0,0,0,3,7,1200,0,1962,0,98023,47.322,-122.351,1350,10500,53,11.938193200374572,127.5,4.848116364598481,0,0
6021501535,20140725,430000.0,3,1.5,1580,5000,1.0,0,0,3,8,1290,290,1939,0,98117,47.687,-122.386,1570,4500,75,12.971540487669746,272.1518987341772,5.606360361648733,0,1
6021501535,20141223,700000.0,3,1.5,1580,5000,1.0,0,0,3,8,1290,290,1939,0,98117,47.687,-122.386,1570,4500,75,13.458835614025542,443.0379746835443,6.093655488004529,0,1
1483300570,20140908,905000.0,4,2.5,3300,10250,1.0,0,0,3,7,2390,910,1946,1991,98040,47.5873,-122.249,1950,6045,68,13.715690222682063,274.24242424242425,5.614012475227492,1,1
3422049190,20150330,247500.0,3,1.75,1960,15681,1.0,0,0,3,7,1960,0,1967,0,98032,47.3576,-122.277,1750,15616,48,12.419165860990882,126.27551020408163,4.838466108766319,0,0
1099611230,20140912,199000.0,4,1.5,1160,6400,1.0,0,0,4,7,1160,0,1975,0,98023,47.3036,-122.378,1160,6400,39,12.201060103706629,171.55172413793105,5.14488481960622,0,0
722079104,20140711,314000.0,3,1.75,1810,41800,1.0,0,0,5,7,1210,600,1980,0,98038,47.4109,-121.958,1650,135036,34,12.65714826489039,173.48066298342542,5.156066140630519,0,1
7338200240,20140516,437500.0,3,2.5,2320,36847,2.0,0,2,3,9,2320,0,1992,0,98045,47.4838,-121.714,2550,35065,22,12.988831984779805,188.57758620689654,5.239509520119451,0,0
1952200240,20140611,850830.0,3,2.5,2070,13241,1.5,0,0,5,9,1270,800,1910,0,98102,47.6415,-122.315,2200,4500,104,13.653967622617456,411.0289855072464,6.018663736358041,0,1
5200100125,20141027,555000.0,3,2.0,1980,3478,1.5,0,0,4,7,1440,540,1929,0,98117,47.6775,-122.372,1610,3478,85,13.226723392728571,280.3030303030303,5.635871269039991,0,1
2450000295,20141007,1088000.0,3,2.5,2920,8113,2.0,0,0,3,8,2920,0,1950,2010,98004,47.5814,-122.196,2370,8113,64,13.899851706398024,372.6027397260274,5.920512811135698,1,0
6197800045,20140924,290000.0,3,1.0,1210,33919,1.0,0,0,3,7,1210,0,1954,0,98058,47.4375,-122.184,1640,14910,60,12.577636201962656,239.6694214876033,5.47926056337187,0,0
1328310370,20150402,375000.0,3,2.5,2340,10005,1.0,0,0,4,8,1460,880,1978,0,98058,47.4431,-122.133,2250,8162,37,12.834681304952548,160.25641025641025,5.076775096600801,0,1
546000875,20140523,460000.0,3,1.0,1670,4005,1.5,0,0,4,7,1170,500,1939,0,98117,47.6878,-122.38,1240,4005,75,13.038981768465277,275.4491017964072,5.618402863054477,0,1
3530510041,20140723,188500.0,2,1.75,1240,2493,1.0,0,0,4,8,1240,0,1985,0,98198,47.3813,-122.322,1270,4966,29,12.146853285870202,152.01612903225808,5.02398662727112,0,0
1853000400,20150305,680000.0,4,2.5,3140,28037,2.0,0,0,4,10,3140,0,1991,0,98077,47.7304,-122.082,2990,35001,24,13.42984807715229,216.56050955414014,5.377869998249991,0,0
3134100116,20140827,470000.0,5,1.75,2030,12342,2.0,0,0,4,7,2030,0,1942,0,98052,47.6417,-122.109,2500,9433,72,13.060487973686241,231.5270935960591,5.444696901650408,0,0
9545230140,20140725,597750.0,4,2.5,2310,9624,2.0,0,0,3,8,2310,0,1984,0,98027,47.5386,-122.053,1940,9636,30,13.30092788532057,258.76623376623377,5.555925081804732,0,0
3362400511,20150304,570000.0,3,1.75,1260,3328,1.0,0,0,5,6,700,560,1905,0,98103,47.6823,-122.349,1380,3536,110,13.253391639810733,452.3809523809524,6.114524639865209,0,1
2525310310,20140916,272500.0,3,1.75,1540,12600,1.0,0,0,4,7,1160,380,1980,0,98038,47.3624,-122.031,1540,11656,34,12.515393893085436,176.94805194805195,5.175856197677761,0,1
6126500060,20141124,329950.0,3,1.75,2080,5969,1.0,0,2,3,7,1080,1000,1971,0,98108,47.5474,-122.295,2090,5500,43,12.706696406811568,158.62980769230768,5.066573234116204,0,1
8961960160,20141028,480000.0,4,2.5,3230,16171,2.0,0,3,3,9,2520,710,2001,0,98001,47.3183,-122.253,2640,8517,13,13.081541382884074,148.60681114551085,5.001303966667371,0,1
3626039325,20141121,740500.0,3,3.5,4380,6350,2.0,0,0,3,8,2780,1600,1900,1999,98117,47.6981,-122.368,1830,6350,114,13.51508091268999,169.06392694063928,5.130276909319499,0,1
3362400431,20140626,518500.0,3,3.5,1590,1102,3.0,0,0,3,8,1590,0,2010,0,98103,47.6824,-122.347,1620,3166,4,13.158695306651719,326.1006289308176,5.7872060114374415,0,0
4060000240,20140623,205425.0,2,1.0,880,6780,1.0,0,0,4,6,880,0,1945,0,98178,47.5009,-122.248,1190,6780,69,12.232836282799388,233.4375,5.452914375327136,0,0
3454800060,20150108,171800.0,4,2.0,1570,9600,1.0,0,0,3,6,1570,0,1950,0,98168,47.4965,-122.303,1880,9000,65,12.054086288532291,109.4267515923567,4.6952553901899385,0,0
1695900060,20150511,535000.0,4,1.0,1610,2982,1.5,0,0,4,7,1610,0,1925,0,98144,47.587,-122.294,1610,4040,90,13.190022025878143,332.29813664596276,5.806032567899635,0,0
7278700070,20150102,660000.0,3,2.5,2400,6474,1.0,0,2,3,8,1560,840,1964,0,98177,47.7728,-122.386,2340,10856,51,13.399995114002609,275.0,5.616771097666572,0,1
6675500070,20141119,391500.0,3,2.0,1450,9132,1.0,0,0,3,7,1450,0,1987,0,98034,47.7288,-122.226,1580,9104,27,12.877740794412995,270.0,5.598421958998375,0,0
3626039187,20150406,395000.0,2,1.0,770,6000,1.0,0,0,3,6,770,0,1953,0,98117,47.6999,-122.364,1710,6000,62,12.886641043883259,512.987012987013,6.24025052903553,0,0
3524049083,20141104,445000.0,4,1.75,2100,4400,1.5,0,0,5,7,1720,380,1924,0,98118,47.5299,-122.266,1850,4400,90,13.005829561148378,211.9047619047619,5.356136937436863,0,1
3275860240,20140618,770000.0,3,2.25,2910,10204,2.0,0,0,3,9,2910,0,1990,0,98052,47.6897,-122.098,2700,13992,24,13.554145793829866,264.6048109965636,5.578237433664328,0,0
4389200955,20150302,1450000.0,4,2.75,2750,17789,1.5,0,0,3,8,1980,770,1914,1992,98004,47.6141,-122.212,3060,11275,101,14.187074114396758,527.2727272727273,6.26771792373614,1,1
4058801670,20140717,445000.0,3,2.25,2100,8201,1.0,0,2,3,8,1620,480,1967,0,98178,47.5091,-122.244,2660,8712,47,13.005829561148378,211.9047619047619,5.356136937436863,0,1
8732020310,20140717,260000.0,4,2.25,2160,8811,1.0,0,0,3,8,1360,800,1978,0,98023,47.3129,-122.39,2090,8400,36,12.468436909997665,120.37037037037037,4.790573409319454,0,1
2331300505,20140613,822500.0,5,3.5,2320,4960,2.0,0,0,5,7,1720,600,1926,0,98103,47.6763,-122.352,1700,4960,88,13.620103761621664,354.5258620689655,5.870781296961308,0,1
7853210060,20150406,430000.0,4,2.5,2070,4310,2.0,0,0,3,7,2070,0,2004,0,98065,47.5319,-121.85,1970,3748,11,12.971540487669746,207.72946859903382,5.336236601410331,0,0
3668000070,20150105,212000.0,3,1.75,1060,7875,1.0,0,0,4,7,1060,0,1986,0,98092,47.2761,-122.152,1420,7680,29,12.26434155365415,200.0,5.298317366548036,0,0
9545240070,20150428,660500.0,4,2.25,2010,9603,1.0,0,0,3,8,1440,570,1986,0,98027,47.5343,-122.054,2060,9793,29,13.400752402944518,328.60696517412936,5.794862401891396,0,1
8929000270,20140512,453246.0,3,2.5,2010,2287,2.0,0,0,3,8,1390,620,2014,0,98029,47.5517,-121.998,1690,1662,0,13.024190303426474,225.4955223880597,5.418300302373352,0,1
2767602356,20150126,675000.0,4,3.5,2140,2278,3.0,0,0,3,9,2140,0,2005,0,98107,47.6734,-122.38,1540,2285,10,13.422467969854667,315.42056074766356,5.75390686183877,0,0
921049315,20140813,199000.0,3,1.75,1320,17390,1.0,0,0,4,7,1320,0,1956,0,98003,47.3257,-122.296,1550,19265,58,12.201060103706629,150.75757575757575,5.015673088126213,0,0
3655000070,20140805,220000.0,4,1.75,2020,7840,1.0,0,0,3,7,1010,1010,1968,0,98003,47.3309,-122.299,1750,8140,46,12.301382825334498,108.91089108910892,4.690530034939248,0,1
4027700812,20140529,452000.0,4,2.25,2590,10002,1.0,0,0,4,8,1340,1250,1968,0,98028,47.7689,-122.266,1550,10436,46,13.021437458814368,174.51737451737452,5.162024304120785,0,1
3992700335,20140707,382500.0,2,1.0,1190,4440,1.0,0,0,3,6,1190,0,1981,0,98125,47.7135,-122.287,1060,5715,33,12.854483932248728,321.42857142857144,5.772775346143153,0,0
2767603505,20140507,519950.0,3,2.25,1170,1249,3.0,0,0,3,8,1170,0,2014,0,98107,47.6722,-122.381,1350,1310,0,13.161487932088379,444.4017094017094,6.096728904296577,0,0
4232901525,20140627,665000.0,2,1.0,1110,3200,1.0,0,0,3,7,1110,0,1925,0,98119,47.6338,-122.358,1170,3600,89,13.407542319637992,599.0990990990991,6.395427025331611,0,0
1777500060,20140708,527700.0,5,2.5,2820,9375,1.0,0,0,4,8,1550,1270,1968,0,98006,47.5707,-122.128,2820,9375,46,13.17628321939376,187.12765957446808,5.2317910554616,0,1
1432900240,20150508,205000.0,3,1.0,1610,8579,1.0,0,0,4,7,1010,600,1962,0,98058,47.4563,-122.171,1610,8579,53,12.230765258120545,127.32919254658385,4.846775800142036,0,1
6140100875,20150415,420000.0,3,1.0,1060,8097,1.0,0,0,4,7,940,120,1923,0,98133,47.7144,-122.351,1560,7940,92,12.948009990259552,396.22641509433964,5.981985803153438,0,1
6071600370,20150227,500000.0,4,2.25,2030,8517,1.0,0,0,4,8,1380,650,1961,0,98006,47.5495,-122.174,2230,8824,54,13.122363377404328,246.30541871921181,5.506572305368496,0,1
809001525,20140625,890000.0,4,1.0,2550,4000,2.0,0,0,3,8,2370,180,1905,0,98109,47.6354,-122.353,2200,4000,109,13.698976741708323,349.01960784313724,5.855128103555851,0,1
8075400570,20141030,258000.0,5,2.0,2260,12500,1.0,0,0,4,8,1130,1130,1960,0,98032,47.3887,-122.286,1360,18000,54,12.460714863903755,114.15929203539822,4.737594771637423,0,1
1994200024,20141104,511000.0,3,1.0,1430,3455,1.0,0,0,3,7,980,450,1947,0,98103,47.6873,-122.336,1450,4599,67,13.144124869185841,357.34265734265733,5.878695145931888,0,1
